"Xylocopa",NA,"violacea",NA,NA,"Cataluña",NA,42.136651,2.987942,NA,2020,3,13,NA,NA,"mammal","mammal",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_103"
"Apis",NA,"mellifera",NA,NA,"Extremadura",NA,38.928144,-6.378033,NA,2020,3,15,NA,NA,"juan manuel pérez rayego","juan manuel pérez rayego",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_104"
"Apis",NA,"mellifera",NA,NA,"Galicia",NA,43.279692,-8.306879,NA,2020,3,17,NA,NA,"Manu Cernadas","John Ascher",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_105"
"Apis",NA,"mellifera",NA,NA,"Andalucía",NA,36.624605,-6.3753,NA,2020,3,14,NA,NA,"ARSENIO GONZALEZ NAVARRO","John Ascher",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_106"
"Bombus",NA,"terrestris",NA,NA,"Comunidad de Madrid",NA,40.67954,-3.772882,NA,2020,3,19,NA,NA,"a-curuxa","a-curuxa",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_107"
"Apis",NA,"mellifera",NA,NA,"Cataluña",NA,42.075682,2.936821,NA,2020,3,18,NA,NA,"mammal","frank007",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_108"
"Apis",NA,"mellifera",NA,NA,"Comunidad de Madrid",NA,40.679909,-3.774267,NA,2020,3,26,NA,NA,"a-curuxa","a-curuxa",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_109"
"Apis",NA,"mellifera",NA,NA,"Castilla y León",NA,42.538358,-5.731189,NA,2020,3,12,NA,NA,"Cesar Pollo","Cesar Pollo",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_110"
"Apis",NA,"mellifera",NA,NA,"Islas Baleares",NA,39.76638,3.018947,NA,2020,3,19,NA,NA,"lexymallorca","Joan",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_111"
"Xylocopa",NA,"violacea",NA,NA,"Cataluña",NA,41.288234,2.010442,NA,2020,3,1,NA,NA,"Angel","Angel",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_112"
"Apis",NA,"mellifera",NA,NA,NA,"Spain  Monesterio",38.053807,-6.24679,NA,2020,3,8,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_113"
"Anthophora",NA,"plumipes",NA,NA,NA,"Spain  Lónguida",42.77329,-1.419892,NA,2020,3,8,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_114"
