Genus;Subgenus;Species;Subspecies;Country;Province;Locality;Latitude;Longitude;"Coordinate precision (e.g. GPS; ~10km) ";Year;month;day;Collector;Determined by;Female;Male;Worker;Not specified;Reference (doi);Flowers visited;Local Box No.;Local_ID;Authors to give credit;Any other additional data;Notes and queries;;;;;;;;;;;
Osmia;NA;caerulescens;NA;Spain;Pino de Tormes;Salamanca;NA;NA;NA;1988;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;34;APO-010337;Félix Torres;Nidos 87 (246);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010338;Félix Torres;HU/ 2-4 #90 (3);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010339;Félix Torres;HU/ 12-4 #90 (2);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010340;Félix Torres;HU/ 12-4 #90 (1);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010341;Félix Torres;HU 12-5 #90 (3);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010342;Félix Torres;HU/ 12-15 #90 (2);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010343;Félix Torres;HU/ 12-5 #90 (1);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010344;Félix Torres;HU/ 12-5 #90 (2);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010345;Félix Torres;HU/ 12-16 #90 (1);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010346;Félix Torres;HU/ 12-16 #90 (2);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010347;Félix Torres;HU/ 12-16 #90 (3);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010348;Félix Torres;HU/ 12-1 #90 (1);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010349;Félix Torres;HU/ 12-1 #90 (2);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010350;Félix Torres;HU/ 12-1 #90 (3);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010351;Félix Torres;HU/ 12-15 #90 (1);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Segorbe;Castellón;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010352;Félix Torres;510890 / 0503;;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Segorbe;Castellón;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010353;Félix Torres;510890 / 0503;;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Segorbe;Castellón;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010354;Félix Torres;510890/ 0503;;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Segorbe;Castellón;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010355;Félix Torres;510890/ 0204;;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Segorbe;Castellón;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010356;Félix Torres;510890/ 080;;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Segorbe;Castellón;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;34;APO-010357;Félix Torres;510890/ 080;;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;34;APO-010358;Félix Torres;HU/ 12-1 #90 (5);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;34;APO-010359;Félix Torres;HU/ 12-1 #90 (4);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;34;APO-010360;Félix Torres;HU/12-5 #90 (5);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;34;APO-010361;Félix Torres;HU/12-5 #90 (4);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;34;APO-010362;Félix Torres;HU/ 12-4 #90 (4);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;Salamanca;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;34;APO-010363;Félix Torres;HU/ 12-16 #90 (4);;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Salamanca;NA;NA;NA;NA;1991;6;27;F. Torres;F. Torres;0;1;0;0;NA;NA;34;APO-010364;Félix Torres;T 260690/ 0401;;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Segorbe;Castellón;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;34;APO-010365;Félix Torres;S10890/ 0204;;;;;;;;;;;;
Hoplitis;NA;adunca;NA;Spain;Segorbe;Castellón;NA;NA;NA;1991;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;34;APO-010366;Félix Torres;S10890/ 0204;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010367;Félix Torres;Mo/09 (3)-01#88-1;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010368;Félix Torres;Mo/09 (3)-01#88-2;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;San Miguel de Valero;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010369;Félix Torres;SmV/1 32(1)-02#88-3;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;San Miguel de Valero;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010370;Félix Torres;SmV/1 32(1)-02#88-1;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;San Miguel de Valero;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010371;Félix Torres;SmV/1 32(1)-02#88-5;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010372;Félix Torres;Mo/09 (3)-14#88-2;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;San Miguel de Valero;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010373;Félix Torres;SmV/1 32(1)-02#88-7;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010374;Félix Torres;Mo/09 (3)-01#88-5;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010375;Félix Torres;Mo/09 (3)-01#88-6;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010376;Félix Torres;Mo/09 (3)-14#88-1;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010377;Félix Torres;Mo/09 (3)-14#88-3;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Aldealengua;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010378;Félix Torres;Ald/119(1)-04#88;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010379;Félix Torres;Mo/09 (3)-01#88-8;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010380;Félix Torres;Mo/09 (3)-14#88-6;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010381;Félix Torres;Mo/09 (3)-14#88-7;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010382;Félix Torres;Mo/74(2)-05#88-2;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010383;Félix Torres;Mo/74(2)-05#88-3;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010384;Félix Torres;Mo/74(2)-04#88-1;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010385;Félix Torres;Mo/74(2)-04#88-2;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010386;Félix Torres;Mo/74(2)-04#88-3;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Mozarbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010387;Félix Torres;Mo/74(2)-04#88-4;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010388;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;27;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010389;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;26;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010390;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010391;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010392;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;6;5;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010393;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010394;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010395;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010396;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010397;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010398;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;27;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010399;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;28;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010400;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;28;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010401;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;28;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010402;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;27;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010403;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;27;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010404;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;27;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010405;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;27;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010406;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010407;Félix Torres;Nidales 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;31;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010408;Félix Torres;Nidos87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;30;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010409;Félix Torres;Nidos87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;4;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010410;Félix Torres;Estaquillas87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Zamora;Villardiegua de la Ribera;NA;NA;NA;1988;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010411;Félix Torres;Estaquillas87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Zamora;Corrales del Vino;NA;NA;NA;1990;5;27;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010412;Félix Torres;Co/04-13#89-4;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Zamora;Corrales del Vino;NA;NA;NA;1990;5;27;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010413;Félix Torres;Co/04-08#89-4;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Zamora;Corrales del Vino;NA;NA;NA;1990;5;24;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010414;Félix Torres;Co/04-03#89-2;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Zamora;Corrales del Vino;NA;NA;NA;1990;5;25;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010415;Félix Torres;Co/04-09#89-12;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Zamora;Corrales del Vino;NA;NA;NA;1990;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010416;Félix Torres;Co/04-08#89-7;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Zamora;Corrales del Vino;NA;NA;NA;1990;5;23;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010417;Félix Torres;Co/04-08#89-8;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Guijuelo;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010418;Félix Torres;Gu/14(2)#88;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Guijuelo;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010419;Félix Torres;Gu/14(2)#88;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;Aldealengua;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010420;Félix Torres;Ald/69#88;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;31;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010421;Félix Torres;Nidos 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;6;2;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010422;Félix Torres;Nidos 87;;;;;;;;;;;;
Osmia;NA;submicans;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;31;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010423;Félix Torres;Nidos 87;;;;;;;;;;;;
Osmia;NA;gallarum;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010424;Félix Torres;Estaquillas87;;;;;;;;;;;;
Osmia;NA;gallarum;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010425;Félix Torres;Estaquillas87;;;;;;;;;;;;
Osmia;NA;gallarum;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010426;Félix Torres;Estaquillas87;;;;;;;;;;;;
Osmia;NA;gallarum;NA;Spain;Zamora;Villardiegua de la Ribera;NA;NA;NA;1988;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010427;Félix Torres;;;;;;;;;;;;;
Osmia;NA;gallarum;NA;Spain;Zamora;Villardiegua de la Ribera;NA;NA;NA;1988;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010428;Félix Torres;;;;;;;;;;;;;
Osmia;NA;gallarum;NA;Spain;Zamora;Villardiegua de la Ribera;NA;NA;NA;1988;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010429;Félix Torres;;;;;;;;;;;;;
Osmia;NA;fulviventris;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;30;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010430;Félix Torres;Nidos 87;;;;;;;;;;;;
Osmia;NA;fulviventris;NA;Spain;Salamanca;NA;NA;NA;NA;1988;5;30;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010431;Félix Torres;Nidos 87;;;;;;;;;;;;
Osmia;NA;fulviventris;NA;Spain;Zamora;Corrales del Vino;NA;NA;NA;1990;5;24;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010432;Félix Torres;Co/09-01#89-13;;;;;;;;;;;;
Osmia;NA;fulviventris;NA;Spain;Zamora;Corrales del Vino;NA;NA;NA;1990;5;23;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010433;Félix Torres;Co/03-07#89-7;;;;;;;;;;;;
Osmia;NA;fulviventris;NA;Spain;Zamora;Corrales del Vino;NA;NA;NA;1990;5;23;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010434;Félix Torres;Co/03-07#89-3;;;;;;;;;;;;
Osmia;NA;fulviventris;NA;Spain;Zamora;Corrales del Vino;NA;NA;NA;1990;5;25;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010435;Félix Torres;Co/03-07#89-5;;;;;;;;;;;;
Osmia;NA;fulviventris;NA;Spain;Zamora;Corrales del Vino;NA;NA;NA;1990;5;25;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010436;Félix Torres;Co/03-07#89-4;;;;;;;;;;;;
Osmia;NA;fulviventris;NA;Spain;Zamora;Corrales del Vino;NA;NA;NA;1990;5;27;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010437;Félix Torres;Co/07-02#89-1;;;;;;;;;;;;
Osmia;NA;fulviventris;NA;Spain;Zamora;Corrales del Vino;NA;NA;NA;1990;5;29;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010438;Félix Torres;Co/03-07#89-6;;;;;;;;;;;;
Hoplitis;NA;aounca;NA;Spain;Salamanca;San Esteban de la Sierra;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010439;Félix Torres;3Ses/07(1)#88;;;;;;;;;;;;
Osmia;NA;cornuta;NA;Spain;Salamanca;Aldealengua;NA;NA;NA;1990;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010440;Félix Torres;Hf/6-1#89-2;;;;;;;;;;;;
Osmia;NA;cornuta;NA;Spain;Salamanca;Aldealengua;NA;NA;NA;1990;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010441;Félix Torres;Hf/4-5#89-1;;;;;;;;;;;;
Dioxys;NA;moesta;NA;Spain;Salamanca;Mozárbez;NA;NA;NA;1989;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010442;Félix Torres;Mo/19(2)#88;;;;;;;;;;;;
Megachile;Pseudomegachile;ericetorum;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010443;Félix Torres;Nidos86;;;;;;;;;;;;
Megachile;Pseudomegachile;ericetorum;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010444;Félix Torres;Nidos86;;;;;;;;;;;;
Megachile;Pseudomegachile;ericetorum;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010445;Félix Torres;Nidos86;;;;;;;;;;;;
Megachile;Pseudomegachile;ericetorum;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010446;Félix Torres;Nidos86;;;;;;;;;;;;
Dioxys;NA;cincta;NA;Spain;Salamanca;Fuenteguinaldo;NA;NA;NA;1991;7;28;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010447;Félix Torres;;;;;;;;;;;;;
Osmia;Hoplosmia;anceyi;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010448;Félix Torres;Nidos84;;;;;;;;;;;;
Osmia;Hoplosmia;anceyi;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010449;Félix Torres;Nidos84;;;;;;;;;;;;
Osmia;Hoplosmia;anceyi;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010450;Félix Torres;Nidos84;;;;;;;;;;;;
Osmia;Hoplosmia;anceyi;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010451;Félix Torres;Nidos84;;;;;;;;;;;;
Osmia;Hoplosmia;anceyi;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010452;Félix Torres;Nidos84;;;;;;;;;;;;
Osmia;Hoplosmia;anceyi;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010453;Félix Torres;Nidos84;;;;;;;;;;;;
Osmia;Hoplosmia;anceyi;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010454;Félix Torres;Nidos84;;;;;;;;;;;;
Osmia;Hoplosmia;anceyi;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010455;Félix Torres;Nidos84;;;;;;;;;;;;
Osmia;Hoplosmia;anceyi;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;0;1;0;0;NA;NA;35;APO-010456;Félix Torres;Nidos84;;;;;;;;;;;;
Hoplitis;NA;leucomelana;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010457;Félix Torres;Estaquillas84;;;;;;;;;;;;
Hoplitis;NA;leucomelana;NA;Spain;Salamanca;Pino de Tormes;NA;NA;NA;1985;NA;NA;F. Torres;F. Torres;1;0;0;0;NA;NA;35;APO-010458;Félix Torres;Estaquillas84;;;;;;;;;;;;
