"eventID","organismQuantity","organismQuantityType","occurrenceID.x","ScientificName","occurrenceID.y","scientificName","occurrenceRemarks","eventDate","decimalLatitude","decimalLongitude","geodeticDatum","country","countryCode","habitat","samplingProtocol","basisOfRecord","locality","verbatimLocality"
"LIFE4POLL1051","na","na","LIFE4POLL1051-p-1000951","Simethis mattiazzii","LIFE4POLL1051-a-1000951","Oedemera virescens","na","2023-05-21*","42.365631","-8.93558","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1052","na","na","LIFE4POLL1052-p-1000952","Caryophyllaceae","LIFE4POLL1052-a-1000952","Oedemera nobilis","na","2023-05-21*","42.365631","-8.93558","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1053","na","na","LIFE4POLL1053-p-1000953","Cistus salviifolius","LIFE4POLL1053-a-1000953","Oedemera nobilis","na","2023-05-21*","42.365631","-8.93558","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1054","na","na","LIFE4POLL1054-p-1000954","Cistus salviifolius","LIFE4POLL1054-a-1000954","Oedemera nobilis","na","2023-05-21*","42.365631","-8.93558","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1055","na","na","LIFE4POLL1055-p-1000955","Cistus salviifolius","LIFE4POLL1055-a-1000955","Oedemera nobilis","na","2023-05-21*","42.365631","-8.93558","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1056","na","na","LIFE4POLL1056-p-1000956","Cistus sp.","LIFE4POLL1056-a-1000956","Oedemera virescens","na","2023-05-21*","42.365631","-8.93558","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1057","na","na","LIFE4POLL1057-p-1000957","Cistus sp.","LIFE4POLL1057-a-1000957","Sphaerophoria scripta","na","2023-05-21*","42.365631","-8.93558","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1058","na","na","LIFE4POLL1058-p-1000958","Cistus sp.","LIFE4POLL1058-a-1000958","Sphaerophoria scripta","na","2023-05-21*","42.365631","-8.93558","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1059","na","na","LIFE4POLL1059-p-1000959","Cistus salviifolius","LIFE4POLL1059-a-1000959","Orthoptera","na","2023-05-21*","42.365631","-8.93558","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL106","more than ten","individuals","LIFE4POLL106-p-1000093","Sonchus sp.","LIFE4POLL106-a-1000093","Psilothrix sp.","feeding","11/03/2022","37.50353","15.052943","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1060","na","na","LIFE4POLL1060-p-1000960","Cistus salviifolius","LIFE4POLL1060-a-1000960","Thomisidae","na","2023-05-21*","42.365631","-8.93558","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1061","na","na","LIFE4POLL1061-p-1000961","Simethis mattiazzii","LIFE4POLL1061-a-1000961","Empididae ","na","2023-05-21*","42.365631","-8.93558","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1062","na","na","LIFE4POLL1062-p-1000962","Cistus sp.","LIFE4POLL1062-a-1000962","Oedemera sp.","na","2023-05-21*","42.365631","-8.93558","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1063","na","na","LIFE4POLL1063-p-1000963","Cistus sp.","LIFE4POLL1063-a-1000963","Oedemera sp.","na","2023-05-21*","42.365631","-8.93558","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1066","na","na","LIFE4POLL1066-p-1000964","Coleostephus myconis","LIFE4POLL1066-a-1000964","Psilothrix viridicoerulea","na","2023-05-21*","42.376078","-8.933065","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1067","na","na","LIFE4POLL1067-p-1000965","Coleostephus myconis","LIFE4POLL1067-a-1000965","Hemiptera","na","2023-05-21*","42.37611","-8.933065","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1068","na","na","LIFE4POLL1068-p-1000966","Coleostephus myconis","LIFE4POLL1068-a-1000966","Eupeodes corollae","na","2023-05-21*","42.376173","-8.933022","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL107","na","na","LIFE4POLL107-p-1000094","Vicia fava","LIFE4POLL107-a-1000094","Xylocopa sp.","na","2022-03-20*","43.825115","12.938461","WGS84","Italy","IT","lowland, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1070","na","na","LIFE4POLL1070-p-1000967","Coleostephus myconis","LIFE4POLL1070-a-1000967","Mordellidae","na","2023-05-21*","42.376094","-8.933065","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1071","na","na","LIFE4POLL1071-p-1000968","Asteraceae","LIFE4POLL1071-a-1000968","Dasytinae","na","2023-05-21*","42.376062","-8.933043","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1072","na","na","LIFE4POLL1072-p-1000969","Arctotheca calendula","LIFE4POLL1072-a-1000969","Coleoptera","na","2023-05-21*","42.37584","-8.933204","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1074","na","na","LIFE4POLL1074-p-1000970","Cistus salviifolius","LIFE4POLL1074-a-1000970","Coleoptera","na","2023-05-21*","42.374969","-8.933859","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1074","na","na","LIFE4POLL1074-p-1000970","Cistus salviifolius","LIFE4POLL1074-a-1002103","Oedemera sp.","na","2023-05-21*","42.374969","-8.933859","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1074","na","na","LIFE4POLL1074-p-1002103","Cistus salviifolius","LIFE4POLL1074-a-1000970","Coleoptera","na","2023-05-21*","42.374969","-8.933859","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1074","na","na","LIFE4POLL1074-p-1002103","Cistus salviifolius","LIFE4POLL1074-a-1002103","Oedemera sp.","na","2023-05-21*","42.374969","-8.933859","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1075","na","na","LIFE4POLL1075-p-1000971","Cistus salviifolius","LIFE4POLL1075-a-1000971","Oedemera sp.","na","2023-05-21*","42.374905","-8.933773","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1076","na","na","LIFE4POLL1076-p-1000972","Cistus salviifolius","LIFE4POLL1076-a-1000972","Oedemera nobilis","na","2023-05-21*","42.375222","-8.93358","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
