Genus,Subgenus,Species,Subspecies,Name,Country,Province,Locality,Municipality,Latitude,Longitude,Year,Month,Day,Date,Collector,Determiner,Sex
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,10,25,25/10/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,10,25,25/10/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,10,25,25/10/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,10,25,25/10/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,10,25,25/10/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,10,25,25/10/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Bombus,NA,terrestris,NA,Bombus terrestris,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,4,19,19/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Bombus,NA,terrestris,NA,Bombus terrestris,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,4,19,19/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Bombus,NA,terrestris,NA,Bombus terrestris,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,3,27,27/3/18,A. Lázaro,M. A. González-Estévez,m
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,4,19,19/4/18,M. A. González-Estévez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,2,2/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,2,2/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,2,2/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Halictus,NA,gemmeus,NA,Halictus gemmeus,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,10,25,25/10/18,C. Gómez-Martínez,M. A. González-Estévez,m
Lasioglossum,NA,griseolum,NA,Lasioglossum griseolum,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,malachurum,NA,Lasioglossum malachurum,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,10,25,25/10/18,C. Gómez-Martínez,M. A. González-Estévez,f
Lasioglossum,NA,transitorium,NA,Lasioglossum transitorium,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,transitorium,NA,Lasioglossum transitorium,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,6,11,11/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Nomada,NA,bifasciata,NA,Nomada bifasciata,Spain,"Balears, Illes",Son Sali,Campos,39.43795,2.97731,2018,5,22,22/5/18,M. A. González-Estévez,M. A. González-Estévez,m
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,6,14,14/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,4,18,18/4/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,4,18,18/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,5,24,24/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,5,24,24/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,5,24,24/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,5,24,24/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,6,14,14/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,6,14,14/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,6,14,14/6/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,6,14,14/6/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,3,29,29/3/18,M. A. González-Estévez,M. A. González-Estévez,m
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,4,18,18/4/18,M. A. González-Estévez,M. A. González-Estévez,f
Halictus,NA,gemmeus,NA,Halictus gemmeus,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,6,14,14/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Halictus,NA,gemmeus,NA,Halictus gemmeus,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,6,14,14/6/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,6,14,14/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,6,14,14/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,6,14,14/6/18,C. Gómez-Martínez,M. A. González-Estévez,NA
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,6,14,14/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Hylaeus,NA,clypearis,NA,Hylaeus clypearis,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,5,7,7/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,punctatissimum,NA,Lasioglossum punctatissimum,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,10,22,22/10/18,C. Gómez-Martínez,M. A. González-Estévez,f
Osmia,NA,aurulenta,NA,Osmia aurulenta,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,6,14,14/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Osmia,NA,submicans,NA,Osmia submicans,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,5,7,7/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Osmia,NA,versicolor,NA,Osmia versicolor,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,4,18,18/4/18,M. A. González-Estévez,M. A. González-Estévez,f
Rhodanthidium,NA,septemdemtatum,NA,Rhodanthidium septemdemtatum,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,4,18,18/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Rhodanthidium,NA,septemdemtatum,NA,Rhodanthidium septemdemtatum,Spain,"Balears, Illes",Son Forteza,Artà,39.70549,3.31425,2018,4,18,18/4/18,C. Gómez-Martínez,M. A. González-Estévez,m
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,4,3,3/4/18,M. A. González-Estévez,M. A. González-Estévez,m
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Sa Ritxola,Sineu,39.65353,2.99953,2018,5,8,8/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
