"Id","CodigoColeccion","nNoCatalogo","Ejs","Familia","Subfamilai","Genero","Subgenero","Especie","Subespecie","Autor.taxon","Localidad.en.etiqueta","Localidad","Municipio","Provincia","Autonomia","Pais","Fecha.colecta.en.etiqueta","Colector","Fecha.captura","Notas.captura","Altitud","UTM","Sexo","Procedencia","Determino","Anho.determ"
1738,"MNCN_Ent",274167,1,"Andrenidae","Andreninae","Andrena","Charitandrena","hattorfiana",NA,"(Fabricius, 1775)","Covadonga","Covadonga",NA,"Asturias","Asturias","España","sin datos","Dusmet","sin datos",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1737,"MNCN_Ent",274168,1,"Andrenidae","Andreninae","Andrena","Charitandrena","hattorfiana",NA,"(Fabricius, 1775)","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","sin datos","sin datos",NA,NA,NA,"macho",NA,"P. Álvarez",2020
1742,"MNCN_Ent",264434,1,"Andrenidae","Andreninae","Andrena","Cryptandrena","ventricosa",NA,"Dours, 1873","Peraleda",NA,NA,NA,NA,"España","sin datos","Gil Collado","sin datos",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
1743,"MNCN_Ent",264468,1,"Andrenidae","Andreninae","Andrena","Graecandrena","astrella",NA,"Warncke, 1975","Vaciamadrid",NA,NA,"Madrid","Madrid","España","30-4-9","Dusmet","30/04/1909",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1744,"MNCN_Ent",264466,1,"Andrenidae","Andreninae","Andrena","Graecandrena","montarca",NA,"Warncke, 1975","Ciempozuelos",NA,NA,"Madrid","Madrid","España","29-4-25","Dusmet","29/04/1925",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1746,"MNCN_Ent",264473,1,"Andrenidae","Andreninae","Andrena","Graecandrena","nebularia",NA,"Warncke, 1975","Rivas",NA,NA,"Madrid","Madrid","España","11-5-32","Dusmet","11/05/1932",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1745,"MNCN_Ent",264470,1,"Andrenidae","Andreninae","Andrena","Graecandrena","nebularia",NA,"Warncke, 1975","Alcalá","Alcalá de Henares",NA,"Madrid","Madrid","España","8-5-31","Dusmet","08/05/1931",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1748,"MNCN_Ent",264471,1,"Andrenidae","Andreninae","Andrena","Graecandrena","nebularia",NA,"Warncke, 1975","Alcalá","Alcalá de Henares",NA,"Madrid","Madrid","España","8-5-31","Dusmet","08/05/1931",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1747,"MNCN_Ent",264472,1,"Andrenidae","Andreninae","Andrena","Graecandrena","nebularia",NA,"Warncke, 1975","Montarco",NA,NA,"Madrid","Madrid","España","9-5-34","Dusmet","09/05/1934",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1749,"MNCN_Ent",275993,1,"Andrenidae","Andreninae","Andrena","Holandrena","variabilis",NA,"Smith, 1853","Villaharta (Córdoba)","Villaharta",NA,"Córdoba","Andalucía","España","27-IV-1929","J. Dusmet","27/04/1929",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1751,"MNCN_Ent",264435,1,"Andrenidae","Andreninae","Andrena","Nobandrena","funerea",NA,"Warncke, 1967","Madrid",NA,NA,"Madrid","Madrid","España","12-5-23","Dusmet","12/05/1923",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1750,"MNCN_Ent",264436,1,"Andrenidae","Andreninae","Andrena","Nobandrena","funerea",NA,"Warncke, 1967","El Escorial",NA,NA,"Madrid","Madrid","España","8-6-35","J. Dusmet","08/06/1935",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1752,"MNCN_Ent",264437,1,"Andrenidae","Andreninae","Andrena","Nobandrena","funerea",NA,"Warncke, 1967","Escorial",NA,NA,"Madrid","Madrid","España","sin datos","Mercet","1901-1924",NA,NA,NA,"macho","Colección Gª Mercet","P. Álvarez",2020
1799,"MNCN_Ent",273078,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Escorial","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","10-5-24","Dusmet","10/05/1924",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1798,"MNCN_Ent",273079,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Escorial","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","10-5-24","Dusmet","10/05/1924",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1786,"MNCN_Ent",273077,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Escorial","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","10-5-24","Dusmet","10/05/1924",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1790,"MNCN_Ent",273117,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","12-4-3","Dusmet","12/04/1903",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1814,"MNCN_Ent",273123,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","12-5-902","sin datos [García Mercet]","12/05/1902",NA,NA,NA,"hembra","Colección Gª. Mercet","P. Álvarez",2020
1775,"MNCN_Ent",273099,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","13-4-903","G. Mercet","13/04/1903",NA,NA,NA,"macho","Colección Gª. Mercet","P. Álvarez",2020
1784,"MNCN_Ent",273093,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","13-4-903","G. Mercet","30/04/1903",NA,NA,NA,"hembra","Colección Gª. Mercet","P. Álvarez",2020
1753,"MNCN_Ent",273098,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","13-4-903","G. Mercet","13/04/1903",NA,NA,NA,"macho","Colección Gª. Mercet","P. Álvarez",2020
1797,"MNCN_Ent",273080,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Escorial","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","13-5-15","Dusmet","13/05/1915",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1801,"MNCN_Ent",273134,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Escorial","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","13-5-15","Dusmet","13/05/1915",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1787,"MNCN_Ent",273150,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","14-5-19","Dusmet","14/05/1919",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1807,"MNCN_Ent",273151,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","14-5-19","Dusmet","14/05/1919",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1771,"MNCN_Ent",273092,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","15-5-9018","G. Mercet","30/05/1918",NA,NA,NA,"hembra","Colección Gª. Mercet","P. Álvarez",2020
1832,"MNCN_Ent",273104,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Villaverde","Villaverde",NA,"Madrid","Madrid","España","18-4-9","Dusmet","18/04/1909",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1803,"MNCN_Ent",273121,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","18-5-23","Dusmet","18/05/1923",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1770,"MNCN_Ent",273157,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","18-5-35","Dusmet","18/05/1935",NA,NA,NA,"macho",NA,"P. Álvarez",2020
1757,"MNCN_Ent",273120,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","19-4-1","Dusmet","19/04/1901",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1795,"MNCN_Ent",273082,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Río Alberche","Aldea del Fresno",NA,"Madrid","Madrid","España","21-4-15","Dusmet","21/04/1915",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1819,"MNCN_Ent",273125,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Villaviciosa","Villaviciosa de Odón",NA,"Madrid","Madrid","España","22-4-12","Dusmet","22/04/1912",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1789,"MNCN_Ent",273148,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","23-5-34","Dusmet","23/05/1934",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1778,"MNCN_Ent",273146,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","23-5-34","Dusmet","23/05/1934",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1777,"MNCN_Ent",273147,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","23-5-34","Dusmet","23/05/1934",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1788,"MNCN_Ent",273149,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","23-5-34","Dusmet","23/05/1934",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1805,"MNCN_Ent",273160,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","23-5-34","Dusmet","23/05/1934",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1830,"MNCN_Ent",273145,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","23-5-34","Dusmet","23/05/1934",NA,NA,NA,"macho","[Colección Dusmet]","P. Álvarez",2020
1782,"MNCN_Ent",273156,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","El Pardo","El Pardo",NA,"Madrid","Madrid","España","23-IV-905","Arias","23/04/1905",NA,NA,NA,"macho",NA,"P. Álvarez",2020
1809,"MNCN_Ent",273159,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","El Soldado","El Soldado",NA,"Córdoba","Andalucía","España","2-4-26","Seyrig","02/04/1926",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1815,"MNCN_Ent",273122,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid (Moncloa)","Madrid",NA,"Madrid","Madrid","España","24-4-902","sin datos [García Mercet]","24/04/1902",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
1762,"MNCN_Ent",273119,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","25-4-23","Dusmet","25/04/1923",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1761,"MNCN_Ent",273118,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","25-4-25","Dusmet","25/04/1925",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1780,"MNCN_Ent",273158,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Torrejón","Torrejón de Ardoz",NA,"Madrid","Madrid","España","27.5.6","Dusmet","27/05/1906",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1810,"MNCN_Ent",273133,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Ciempozuelos","Ciempozuelos",NA,"Madrid","Madrid","España","29-4-28","Dusmet","29/04/1928",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1828,"MNCN_Ent",273143,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Villaviciosa","Villaviciosa de Odón",NA,"Madrid","Madrid","España","30-4-35","Dusmet","30/04/1935",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1773,"MNCN_Ent",273101,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","30-5-907","G. Mercet","30/05/1907",NA,NA,NA,"macho","Colección Gª. Mercet","P. Álvarez",2020
1783,"MNCN_Ent",273100,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","30-5-907","G. Mercet","30/05/1907",NA,NA,NA,"macho","Colección Gª. Mercet","P. Álvarez",2020
1769,"MNCN_Ent",273091,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","30-5-915","Mercet","30/05/1915",NA,NA,NA,"hembra","Colección Gª. Mercet","P. Álvarez",2020
1774,"MNCN_Ent",273094,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","30-5-915","Mercet","30/05/1915",NA,NA,NA,"macho","Colección Gª. Mercet","P. Álvarez",2020
1768,"MNCN_Ent",273090,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","30-5-915","Mercet","30/05/1915",NA,NA,NA,"hembra","Colección Gª. Mercet","P. Álvarez",2020
1758,"MNCN_Ent",273114,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Galapagar (Madrid)","Galapagar",NA,"Madrid","Madrid","España","31-5-30","Dusmet","31/05/1930",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1760,"MNCN_Ent",273115,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Galapagar (Madrid)","Galapagar",NA,"Madrid","Madrid","España","31-5-30","Dusmet","31/05/1930",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1822,"MNCN_Ent",273128,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Móstoles","Móstoles",NA,"Madrid","Madrid","España","3-5-30","J. Dusmet","03/05/1930",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1817,"MNCN_Ent",273129,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","El Pardo","El Pardo",NA,"Madrid","Madrid","España","3-5-34","Dusmet","03/05/1934",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1812,"MNCN_Ent",273131,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","El Pardo","El Pardo",NA,"Madrid","Madrid","España","3-5-34","Dusmet","03/05/1934",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1821,"MNCN_Ent",273127,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Móstoles","Móstoles",NA,"Madrid","Madrid","España","3-V-30","J. Dusmet","03/05/1930",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1808,"MNCN_Ent",273135,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Villaverde","Villaverde",NA,"Madrid","Madrid","España","4-4-902","sin dato [García Mercet]","04/04/1902",NA,NA,NA,"macho","Colección Gª. Mercet","P. Álvarez",2020
1829,"MNCN_Ent",273144,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","4-6-17","Dusmet","04/06/1917",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1811,"MNCN_Ent",273132,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Cáceres","Cáceres",NA,"Cáceres","Extremadura","España","4-IV-21","Dusmet","04/04/1921",NA,NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1764,"MNCN_Ent",273155,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Escorial","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","6-5-6","Dusmet","06/05/1906",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1791,"MNCN_Ent",273152,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Sierra de Guadarrama","Sierra de Guadarrama",NA,NA,NA,"España","8-6-13","Dusmet","08/06/1913",NA,NA,NA,"hembra","Colección Dusmet","P. Álvarez",2020
1781,"MNCN_Ent",273102,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Villª","Villaviciosa de Odón",NA,"Madrid","Madrid","España","9-8-94","[Escalera]","09/08/1894","En etiqueta adicional: Alcalá, Escalera",NA,NA,"hembra",NA,"P. Álvarez",2020
1825,"MNCN_Ent",273140,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","C. Campo","Madrid",NA,"Madrid","Madrid","España","Abril","sin datos","04/19[??]",NA,NA,NA,"macho",NA,"P. Álvarez",2020
1831,"MNCN_Ent",273138,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","Arias","1903-1909",NA,NA,NA,"macho",NA,"P. Álvarez",2020
1824,"MNCN_Ent",273139,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","Arias","1903-1909",NA,NA,NA,"macho",NA,"P. Álvarez",2020
1806,"MNCN_Ent",273137,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","Arias","1903-1909",NA,NA,NA,"macho",NA,"P. Álvarez",2020
1820,"MNCN_Ent",273076,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Escorial","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","sin datos","Arias","1903-1908",NA,NA,NA,"macho",NA,"P. Álvarez",2020
1796,"MNCN_Ent",273081,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","Chicote","1880-1890",NA,NA,NA,"hembra",NA,"P. Álvarez",2020
1772,"MNCN_Ent",273116,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","Dusmet","sin datos","La fecha de captura en el reverso de la etiqueta (7-4-1) está tachada.",NA,NA,"macho","Colección Dusmet","P. Álvarez",2020
1755,"MNCN_Ent",273096,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1900-1917",NA,NA,NA,"macho","Colección Gª. Mercet","P. Álvarez",2020
1800,"MNCN_Ent",273086,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1900-1917",NA,NA,NA,"hembra","Colección Gª. Mercet","P. Álvarez",2020
1838,"MNCN_Ent",273103,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Aranjuez","Aranjuez",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1903-1915",NA,NA,NA,"hembra","Colección Gª. Mercet","P. Álvarez",2020
1827,"MNCN_Ent",273142,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","San Rafael","San Rafael",NA,"Segovia","Castilla y León","España","sin datos","G. Mercet","1903-1916",NA,NA,NA,"macho",NA,"P. Álvarez",2020
1754,"MNCN_Ent",273097,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1900-1917",NA,NA,NA,"macho","Colección Gª. Mercet","P. Álvarez",2020
1765,"MNCN_Ent",273087,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1900-1917",NA,NA,NA,"hembra","Colección Gª. Mercet","P. Álvarez",2020
1767,"MNCN_Ent",273089,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1900-1917",NA,NA,NA,"hembra","Colección Gª. Mercet","P. Álvarez",2020
1766,"MNCN_Ent",273088,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1900-1917",NA,NA,NA,"hembra","Colección Gª. Mercet","P. Álvarez",2020
1792,"MNCN_Ent",273085,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1900-1917",NA,NA,NA,"hembra","Colección Gª. Mercet","P. Álvarez",2020
1785,"MNCN_Ent",273084,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1900-1917",NA,NA,NA,"hembra","Colección Gª. Mercet","P. Álvarez",2020
1826,"MNCN_Ent",273141,1,"Andrenidae","Andreninae","Andrena","Poecilandrena","labiata",NA,"Fabricius, 1781","San Rafael","San Rafael",NA,"Segovia","Castilla y León","España","sin datos","G. Mercet","1903-1916",NA,NA,NA,"macho",NA,"P. Álvarez",2020
