"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..GPS;.~10km)","Year","month","day","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13758",NA,3924,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13759",NA,3931,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13760",NA,3932,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13761",NA,3937,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13762",NA,3944,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13763",NA,3945,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13765",NA,3953,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13766",NA,3955,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13767",NA,3957,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13768",NA,3958,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13770",NA,3962,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13771",NA,3965,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13772",NA,3966,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13773",NA,3970,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13774",NA,3971,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13775",NA,3972,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13776",NA,3973,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13777",NA,3974,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13781",NA,3984,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13782",NA,3985,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13783",NA,3986,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13784",NA,3987,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13785",NA,3992,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13786",NA,3993,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13787",NA,3996,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13788",NA,3997,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13789",NA,3999,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13790",NA,4002,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13791",NA,4003,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13792",NA,4011,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13793",NA,4012,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13794",NA,4014,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13795",NA,4015,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13796",NA,4022,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13797",NA,4023,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13798",NA,4025,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13799",NA,4030,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13800",NA,4031,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13802",NA,4034,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13803",NA,4038,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13804",NA,4040,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13805",NA,4042,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13806",NA,4043,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13808",NA,4049,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13809",NA,4050,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,6,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13810",NA,4051,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13855",NA,4216,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13859",NA,4223,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13863",NA,4230,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13868",NA,4250,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13869",NA,4251,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13870",NA,4253,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13874",NA,4258,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13875",NA,4259,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13887",NA,4297,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13888",NA,4299,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13890",NA,4301,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13907",NA,4320,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13908",NA,4321,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13909",NA,4322,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13913",NA,4337,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13914",NA,4357,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13915",NA,4358,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13916",NA,4359,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13917",NA,4365,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13918",NA,4367,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13919",NA,4368,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13920",NA,4370,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13921",NA,4371,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13923",NA,4377,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13924",NA,4378,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13925",NA,4391,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13926",NA,4392,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13935",NA,4408,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13938",NA,4411,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13940",NA,4413,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,5,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13941",NA,4416,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,6,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13944",NA,4426,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,6,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13945",NA,4427,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,6,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13946",NA,4428,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,6,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13947",NA,4432,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,6,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13948",NA,4433,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Peñalara",40.8511,-3.9579,"GPS",2011,7,6,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13949",NA,4434,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
