Published by,Author,doi,local_id,family,genus,species,subspecies,sex,individuals,collector,taxonomist,m_plant_genus,m_plant_species,Other plants,day,month,year,Altitude (m),UTM,lat,long,"Precision (GPS, 1km,2km,...)",location,Province,country,Notes,editor
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,1,F. Torres,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",9,7,2015,960-1992,31T 414014 4688456,42.343611,1.956111,,La Molina,Girona,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,M,5,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",25,7,2009,960-1992,31T 414014 4688456,42.343611,1.956111,,La Molina,Girona,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,1,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",9,7,2015,960-1992,31T 414014 4688456,42.343611,1.956111,,La Molina,Girona,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,3,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",14,7,2011,960-1992,,42.604886,0.522938,,Baños de Benasque,Girona,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,1,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",3,7,2006,960-1992,30T 702626 4732191,42.7155,-0.5255,,Canfranc,Huesca,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,Q,1,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",13,7,2011,960-1992,31T 298030 4718594,42.593333,0.538333,,Cerler,Huesca,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,Q,1,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",15,7,2011,960-1992,,42.678869,0.64933,,La Besurta,Huesca,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,1,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",15,7,2011,960-1992,,42.678869,0.64933,,La Besurta,Huesca,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,Q,5,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",11,7,2013,960-1992,,42.638393,-0.048069,,Las cutas,Huesca,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,M,1,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",15,7,2011,960-1992,,42.593848,0.654584,,Vallibierna,Huesca,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,Q,1,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",15,7,2011,960-1992,,42.593848,0.654584,,Vallibierna,Huesca,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,10,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",15,7,2011,960-1992,,42.593848,0.654584,,Vallibierna,Huesca,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,1,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",26,7,2006,960-1992,,42.573194,0.937438,,Aigüestortes,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,1,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",14,8,2012,960-1992,,42.666247,0.723506,,Artiga de Lin,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,8,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",10,7,2014,960-1992,,42.655519,0.926768,,Baños de Tredós,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,11,F. Torres,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",10,7,2014,960-1992,,42.655519,0.926768,,Baños de Tredós,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,4,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",9,8,2014,960-1992,,42.69435,-0.107914,,San Nicolás de Bujuarelo,Huesca,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,Q,3,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",9,7,2014,960-1992,,42.572517,0.942529,,Estany Llong,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,1,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",26,7,2006,960-1992,,42.575248,0.932288,,Estany Sant Maurici,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,6,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",8,7,2006,960-1992,,42.575248,0.932288,,Estany Sant Maurici,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,3,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",26,7,2006,960-1992,,42.586619,0.989136,,Estany Ratera-Mirador,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,Q,1,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",26,7,2006,960-1992,,42.586619,0.989136,,Estany Ratera-Mirador,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,6,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",26,7,2006,960-1992,,42.586619,0.989136,,Estany Ratera-Mirador,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,2,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",26,7,2006,960-1992,,42.586619,0.989136,,Estany Ratera-Mirador,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,10,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",26,7,2006,960-1992,,42.586619,0.989136,,Estany Ratera-Mirador,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,1,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",26,7,2006,960-1992,,42.586619,0.989136,,Estany Ratera-Mirador,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,1,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",27,7,2006,960-1992,,41.390406,2.075511,,La Bonaigua,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,5,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",10,7,2014,960-1992,,42.700289,0.930093,,Ruda,Lleida,Spain,,Collado
Zootaxa 4237 (1): 041–087,"Concepción Ornosa, Félix Torres & Pilar de la Rúa",https://doi.org/10.11646/zootaxa.4237.1.13,,Apidae,Bombus,Bombus ruderarius,Bombus ruderarius montanus,F,2,C. Ornosa,,,,"Juniperus communis, Rhododendron ferrugineum, Calluna vulgaris, Acinos alpinum, Centaurea scabiosa, Cirsium acaule, Cirsium monspessulanum, Cynoglossum officinale, Echium vulgare, Eryngium bourgatii, Eriophorum angustifolium, Gentiana lutea, Jurinea humilis, Lotus corniculatus, Origanum vulgare, Phlomis lychnitis, Ranunculus acris, Rhododendron ferrugineum, Silene acaulis, Trifolium pratense, Trifolium repens, Vicia cracca",11,7,2009,960-1992,,42.957496,-1.09371,,Abodi,Navarra,Spain,,Collado
