"","species","decimalLatitude","decimalLongitude","family","year","month","day","recordedBy","identifiedBy","sex","subspecies"
"47971","Halictus scabiosae",37.1437882233,-8.486179384,NA,2019,8,14,"jvitor","jvitor",NA,NA
"48011","Halictus scabiosae",38.6462374271,-9.1867159793,NA,2019,8,13,"llourenco92","llourenco92",NA,NA
"48041","Halictus scabiosae",38.6692735797,-9.1719630603,NA,2019,8,10,"marioestevens","marioestevens",NA,NA
"48051","Halictus scabiosae",43.714259,4.416414,NA,2019,7,29,"henkwallays2","henkwallays2",NA,NA
"48061","Halictus fulvipes",43.714259,4.416414,NA,2019,7,29,"henkwallays2","henkwallays2",NA,NA
"48071","Halictus fulvipes",43.714259,4.416414,NA,2019,7,29,"henkwallays2","henkwallays2",NA,NA
"48081","Halictus scabiosae",43.714259,4.416414,NA,2019,7,29,"henkwallays2","henkwallays2",NA,NA
"48101","Halictus scabiosae",38.664090344,-9.169313415,NA,2019,8,9,"llourenco92","llourenco92",NA,NA
"48111","Halictus scabiosae",43.86542183,4.44747907,NA,2019,8,9,"anthonyficus","anthonyficus",NA,NA
"48131","Halictus langobardicus",43.7144730491,4.4155462508,NA,2019,7,29,"henkwallays2","henkwallays2",NA,NA
"48171","Halictus scabiosae",42.2704180054,-8.6609259993,NA,2019,8,1,"victoriacabaleiro","victoriacabaleiro",NA,NA
"48201","Halictus scabiosae",43.1209797793,-7.0702758564,NA,2015,7,12,"janofonsagrada","janofonsagrada",NA,NA
"48221","Halictus scabiosae",39.9358329773,-8.1883335114,NA,2019,7,31,"anasacuta","anasacuta",NA,NA
"48231","Halictus scabiosae",38.6458783,-9.186795,NA,2019,7,31,"llourenco92","llourenco92",NA,NA
"48271","Halictus scabiosae",42.8332833169,-2.6730044787,NA,2019,7,28,"garnikaisabel","garnikaisabel",NA,NA
"48311","Halictus scabiosae",38.6458783,-9.186795,NA,2019,7,28,"llourenco92","llourenco92",NA,NA
"48361","Halictus scabiosae",38.6351116667,-9.1537866667,NA,2019,7,21,"draposo79","draposo79",NA,NA
"48421","Halictus scabiosae",38.8632619707,-9.4485892821,NA,2019,7,20,"louis100","louis100",NA,NA
"48431","Halictus scabiosae",38.68066,-9.173609,NA,2019,7,18,"marioestevens","marioestevens",NA,NA
"48531","Halictus scabiosae",41.304715459,-8.7303023178,NA,2009,7,30,"sdrovetski","sdrovetski",NA,NA
"48561","Halictus scabiosae",43.5567016602,-1.4465550184,NA,2019,7,7,"carolec","carolec",NA,NA
"48591","Halictus scabiosae",40.3145576928,-3.6967813969,NA,2019,7,5,"carlos30000","carlos30000",NA,NA
"48621","Halictus pollinosus",38.716171728,-0.4717361984,NA,2019,7,3,"s_pico","s_pico",NA,NA
"48731","Halictus scabiosae",43.5615583333,3.8763366204,NA,2019,6,23,"benoitnabholz","benoitnabholz",NA,NA
"48801","Halictus scabiosae",42.6161804686,-7.0969759591,NA,2019,6,16,"victor_ea","victor_ea",NA,NA
"48811","Halictus scabiosae",42.6378982213,-7.1500868497,NA,2019,6,15,"victor_ea","victor_ea",NA,NA
"48821","Halictus scabiosae",38.7718696594,-9.1563663483,NA,2019,6,15,"lgordinho","lgordinho",NA,NA
"48831","Halictus scabiosae",38.7345188176,-9.2117838945,NA,2019,6,16,"maremimar","maremimar",NA,NA
"48871","Halictus scabiosae",41.5331261603,-8.2441759357,NA,2019,6,12,"ac_pt","ac_pt",NA,NA
"49051","Halictus scabiosae",43.6400612815,3.8209564291,NA,2013,5,8,"anasacuta","anasacuta",NA,NA
"49081","Halictus scabiosae",38.7486909002,-9.1561113264,NA,2019,5,16,"patriciatiago","patriciatiago",NA,NA
"49111","Sphecodes albilabris",41.9970872145,2.7781794626,NA,2019,5,10,"orlandof","orlandof",NA,NA
"49151","Sphecodes albilabris",43.7086851555,3.5559935194,NA,2019,4,30,"muge57","muge57",NA,NA
"49181","Halictus scabiosae",43.6310541196,3.8385271283,NA,2009,6,6,"anasacuta","anasacuta",NA,NA
"49211","Lasioglossum prasinum",41.9811641696,2.6319073714,NA,2019,5,5,"orlandof","orlandof",NA,NA
"49231","Halictus scabiosae",43.5452766418,1.3500000238,NA,2019,5,6,"raboul","raboul",NA,NA
"49311","Halictus scabiosae",38.6652118587,-9.1645670533,NA,2019,4,30,"llourenco92","llourenco92",NA,NA
"49321","Halictus scabiosae",41.8843940075,2.6000153007,NA,2019,4,27,"orlandof","orlandof",NA,NA
"49401","Ceylalictus variegatus",36.7336027778,-3.9812472222,NA,2019,4,12,"v_s_","v_s_",NA,NA
"49491","Halictus tripartitus",37.1969792,-3.619631,NA,NA,NA,NA,"naturalistcm","naturalistcm",NA,NA
"49721","Halictus scabiosae",41.8848169621,2.4311066052,NA,2017,8,11,"orlandof","orlandof",NA,NA
"49771","Lasioglossum xanthopus",41.8691827747,2.6598908725,NA,2017,6,25,"orlandof","orlandof",NA,NA
"49811","Lasioglossum xanthopus",41.803294111,2.5647257944,NA,2017,6,14,"orlandof","orlandof",NA,NA
"49831","Halictus scabiosae",41.8246698021,2.6192307184,NA,2017,5,26,"orlandof","orlandof",NA,NA
"49911","Halictus scabiosae",43.662506048,2.0312278386,NA,2018,9,2,"jessica09","jessica09",NA,NA
"49921","Halictus scabiosae",43.6624432419,2.0307986852,NA,2018,9,2,"jessica09","jessica09",NA,NA
"50011","Halictus scabiosae",38.5304540556,-8.8060299058,NA,2018,9,29,"patriciatiago","patriciatiago",NA,NA
"50041","Halictus scabiosae",39.8064208928,-8.8792451101,NA,2018,8,31,"vasco10","vasco10",NA,NA
"50081","Halictus scabiosae",39.5204595756,-8.7018031832,NA,2012,6,21,"ebiopt","ebiopt",NA,NA
"50091","Halictus scabiosae",40.1682489176,-7.9909229279,NA,2010,10,6,"lisetematosacor","lisetematosacor",NA,NA
"50101","Lasioglossum malachurum",38.5232215421,-8.9992499344,NA,2018,7,27,"pedrosilva2","pedrosilva2",NA,NA
"50161","Halictus fulvipes",39.43249514,-8.92026183,NA,2017,7,17,"francisco100","francisco100",NA,NA
"50201","Halictus scabiosae",39.21045251,-8.99703516,NA,2017,7,8,"francisco100","francisco100",NA,NA
"50211","Halictus scabiosae",39.21044939,-8.99700968,NA,2017,7,6,"francisco100","francisco100",NA,NA
"50281","Halictus scabiosae",39.05187253,-8.99696228,NA,2017,5,9,"francisco100","francisco100",NA,NA
"50291","Halictus scabiosae",39.05325972,-8.99606282,NA,2017,5,9,"francisco100","francisco100",NA,NA
"50301","Lasioglossum leucozonium",39.05298894,-8.99632031,NA,2017,5,9,"francisco100","francisco100",NA,NA
"50401","Halictus scabiosae",39.4265689808,-8.9264050126,NA,2016,8,7,"francisco100","francisco100",NA,NA
"50411","Halictus scabiosae",39.4267055281,-8.9265391231,NA,2016,8,7,"francisco100","francisco100",NA,NA
"50441","Halictus fulvipes",39.4325522073,-8.9203593135,NA,2016,7,17,"francisco100","francisco100",NA,NA
"50551","Halictus scabiosae",39.3367997948,-8.9421312943,NA,2011,7,23,"francisco100","francisco100",NA,NA
"50631","Lasioglossum leucozonium",39.145333035,-9.0132468001,NA,2011,3,25,"francisco100","francisco100",NA,NA
"50701","Lasioglossum malachurum",39.1452498277,-9.0134399192,NA,2011,2,24,"francisco100","francisco100",NA,NA
"50741","Lasioglossum albocinctum",41.8110095621,2.4834484977,NA,2018,7,26,"orlandof","orlandof",NA,NA
"50771","Halictus scabiosae",38.8429246,-0.1156943,NA,2018,7,1,"utopia4sharing","utopia4sharing",NA,NA
"50781","Halictus scabiosae",41.6797676995,-4.72140193,NA,2018,7,5,"melesmeles","melesmeles",NA,NA
"50801","Lasioglossum albipes",41.7387069124,2.6675248034,NA,2018,7,7,"orlandof","orlandof",NA,NA
"50811","Halictus scabiosae",36.811787,-4.704726,NA,2018,7,1,"liesvanrompaey","liesvanrompaey",NA,NA
"50831","Halictus compressus",41.960733702,2.7451455651,NA,2018,6,22,"orlandof","orlandof",NA,NA
"50841","Lasioglossum malachurum",37.082476,-7.855901,NA,2018,6,18,"valter","valter",NA,NA
"50851","Lasioglossum pauxillum",37.082484,-7.855905,NA,2018,6,18,"valter","valter",NA,NA
"50861","Lasioglossum punctatissimum",37.081596,-7.852844,NA,2018,6,18,"valter","valter",NA,NA
"50891","Halictus scabiosae",41.8894029349,2.5409488399,NA,2018,6,5,"orlandof","orlandof",NA,NA
"50921","Lasioglossum immunitum",37.030069,-7.979749,NA,2018,5,18,"valter","valter",NA,NA
"50931","Halictus scabiosae",37.0435555,-7.9697642,NA,2018,5,18,"valter","valter",NA,NA
"51001","Lasioglossum albocinctum",37.0942972,-7.8948772,NA,2018,4,27,"valter","valter",NA,NA
"51011","Halictus scabiosae",37.1287694444,-6.4842888889,NA,2018,4,22,"aesbiologist","aesbiologist",NA,NA
"51061","Halictus subauratus",41.9774533974,2.6426087705,NA,2017,8,1,"orlandof","orlandof",NA,NA
"51071","Halictus sexcinctus",41.8960168265,2.663839119,NA,2013,7,31,"orlandof","orlandof",NA,NA
"51111","Halictus scabiosae",43.0557375235,-3.0043463409,NA,2015,7,1,"tartigrado","tartigrado",NA,NA
"51141","Lasioglossum xanthopus",41.9722577518,2.7215254697,NA,2017,6,2,"orlandof","orlandof",NA,NA
"51171","Sphecodes puncticeps",41.320528,-8.735417,NA,2016,3,23,"rui_andrade","rui_andrade",NA,NA
"51211","Halictus scabiosae",41.1532959678,-8.643281592,NA,2017,8,18,"gonzo","gonzo",NA,NA
"51251","Halictus scabiosae",39.6362457275,2.6471610069,NA,2017,6,26,"joshua_borras","joshua_borras",NA,NA
"51271","Halictus scabiosae",43.6191123363,3.8525977134,NA,2017,6,9,"tkoffel","tkoffel",NA,NA
"51281","Halictus cephalicus",37.154931,-8.195522,NA,2017,5,3,"valter","valter",NA,NA
"51331","Pseudapis unidentata",37.035645,-8.031618,NA,2016,6,27,"valter","valter",NA,NA
"51381","Colletes cunicularius",41.694914,-7.649111,NA,2020,3,30,"p_alves","p_alves",NA,NA
"51421","Colletes cunicularius",43.37239377,-2.68702706,NA,2020,3,7,"juanfranciscocastillo","juanfranciscocastillo",NA,NA
"51431","Colletes cunicularius",41.982523386,2.7885090627,NA,2020,2,22,"marcdomenech","marcdomenech",NA,NA
"51461","Colletes cunicularius",40.7810169722,-8.10058,NA,2020,2,12,"hugobarbosa","hugobarbosa",NA,NA
"51471","Colletes cunicularius",43.41844022,-2.94138165,NA,2020,2,12,"juanfranciscocastillo","juanfranciscocastillo",NA,NA
"51911","Colletes cunicularius",43.5730741,1.8960439,NA,2019,5,20,"pcaze81","pcaze81",NA,NA
"51931","Colletes cunicularius",41.9023992121,2.7006905205,NA,2019,5,5,"orlandof","orlandof",NA,NA
"51961","Colletes cunicularius",42.0970084233,2.970827292,NA,2019,3,24,"mammal","mammal",NA,NA
"52091","Colletes fodiens",41.9488362425,2.7309927936,NA,2017,5,20,"orlandof","orlandof",NA,NA
"52141","Colletes hederae",41.9371001631,2.6057331764,NA,2018,9,14,"orlandof","orlandof",NA,NA
"52151","Colletes hederae",41.6066731785,2.7321406357,NA,2018,9,13,"orlandof","orlandof",NA,NA
"52181","Hylaeus variegatus",37.293225,-7.563507,NA,2012,6,9,"valter","valter",NA,NA
"52211","Hylaeus pictus",37.29302,-7.54662,NA,2010,7,3,"valter","valter",NA,NA
"52221","Colletes nigricans",37.012002,-7.960839,NA,2007,10,5,"valter","valter",NA,NA
"52271","Colletes floralis",41.8835242421,2.4409011235,NA,2018,10,5,"orlandof","orlandof",NA,NA
"52341","Hylaeus pictus",37.2848049,-7.6055969,NA,2018,8,13,"valter","valter",NA,NA
"52381","Hylaeus clypearis",41.9270036664,2.7706460555,NA,2018,6,5,"orlandof","orlandof",NA,NA
"52401","Colletes cunicularius",41.9671751778,2.7896011503,NA,2017,3,12,"orlandof","orlandof",NA,NA
"52461","Hylaeus punctatus",41.8456866909,2.6528353305,NA,2017,5,18,"orlandof","orlandof",NA,NA
"52471","Colletes hederae",41.9913187051,2.7417750325,NA,2016,10,1,"orlandof","orlandof",NA,NA
"52501","Osmia aurulenta",42.2440423795,2.692598586,NA,2020,3,29,"rafael_carbonell","rafael_carbonell",NA,NA
"52521","Rhodanthidium sticticum",39.4433601,-8.0792577,NA,2020,4,10,"p_alves","p_alves",NA,NA
"52541","Osmia cornuta",39.6483959148,3.0093835294,NA,2020,4,10,"tonipons","tonipons",NA,NA
"52551","Osmia bicornis",43.8264755435,3.7697666624,NA,2020,4,9,"yvesbas","yvesbas",NA,NA
"52571","Osmia cornuta",42.3777131233,-2.556767799,NA,2020,4,9,"ruthescobes","ruthescobes",NA,NA
"52601","Osmia cornuta",43.1351858414,0.4478696313,NA,2020,4,6,"lekss","lekss",NA,NA
"52661","Osmia bicornis",43.4725354453,3.2231627454,NA,2020,4,2,"wilcon","wilcon",NA,NA
"52681","Osmia bicornis",38.558805,-9.187395,NA,2020,4,2,"draposo79","draposo79",NA,NA
"52691","Osmia bicornis",38.5587833333,-9.187355,NA,2020,4,2,"draposo79","draposo79",NA,NA
"52701","Megachile parietina",40.49429,-3.7488916667,NA,2019,5,30,"angel_fernandez_cancio","angel_fernandez_cancio",NA,NA
"52721","Osmia cornuta",42.6331962881,-5.4012152553,NA,2020,3,30,"fronteracelta","fronteracelta",NA,NA
"52761","Rhodanthidium sticticum",39.4433601,-8.0792577,NA,2020,3,29,"p_alves","p_alves",NA,NA
"52781","Rhodanthidium sticticum",43.8262743844,3.7696808376,NA,2020,3,29,"yvesbas","yvesbas",NA,NA
"52791","Osmia cornuta",43.8262743844,3.7696808376,NA,2020,3,29,"yvesbas","yvesbas",NA,NA
"52801","Osmia cornuta",43.8262743844,3.7696808376,NA,2020,3,29,"yvesbas","yvesbas",NA,NA
"52811","Osmia bicornis",43.8262743844,3.7696808376,NA,2020,3,29,"yvesbas","yvesbas",NA,NA
"52821","Rhodanthidium sticticum",43.8262743844,3.7696808376,NA,2020,3,29,"yvesbas","yvesbas",NA,NA
"52831","Osmia cornuta",43.8262743844,3.7696808376,NA,2020,3,29,"yvesbas","yvesbas",NA,NA
"52841","Osmia bicornis",43.8262743844,3.7696808376,NA,2020,3,29,"yvesbas","yvesbas",NA,NA
"52861","Osmia cornuta",42.8473454742,-5.4859821126,NA,2020,3,11,"isidorodelrio","isidorodelrio",NA,NA
"52871","Megachile centuncularis",40.3852316667,-3.6012216667,NA,2019,5,22,"angel_fernandez_cancio","angel_fernandez_cancio",NA,NA
"52891","Osmia cornuta",43.604652,1.444209,NA,2020,3,26,"voxit","voxit",NA,NA
"52901","Megachile mendica",40.6789988024,-3.7741141766,NA,2020,3,26,"a-curuxa","a-curuxa",NA,NA
"52911","Osmia cornuta",43.7936852895,3.8839245147,NA,2020,3,23,"anasacuta","anasacuta",NA,NA
"52941","Osmia cornuta",42.9752261006,1.1559129802,NA,2020,3,25,"pyerr","pyerr",NA,NA
"52951","Osmia cornuta",43.67018833,1.42615833,NA,2020,3,21,"jer31","jer31",NA,NA
"52961","Rhodanthidium sticticum",37.0963252981,-8.1804667174,NA,2019,5,22,"sylvester_k","sylvester_k",NA,NA
"53041","Osmia cornuta",43.6831136,1.4147033,NA,2020,3,21,"misterjambon","misterjambon",NA,NA
"53081","Rhodanthidium sticticum",38.6306756624,-9.0848484635,NA,2020,3,15,"wildfenix","wildfenix",NA,NA
"53101","Osmia cornuta",40.0801778667,-2.135596053,NA,2020,3,14,"fernandoul","fernandoul",NA,NA
"53141","Osmia cornuta",42.9619613,1.5600659,NA,2020,3,12,"neoprene","neoprene",NA,NA
"53161","Osmia cornuta",42.3266676581,2.9216694888,NA,2020,3,10,"mammal","mammal",NA,NA
"53181","Osmia cornuta",43.6166902962,1.4613915403,NA,2020,3,8,"manu_toulouse","manu_toulouse",NA,NA
"53211","Osmia cornuta",42.5756079428,1.0890644008,NA,2020,3,6,"cristina337","cristina337",NA,NA
"53241","Rhodanthidium sticticum",39.8575162003,3.0982989756,NA,2020,3,1,"karsten_s","karsten_s",NA,NA
"53251","Osmia cornuta",41.8312144857,2.1824951999,NA,2020,3,1,"marcdomenech","marcdomenech",NA,NA
"53311","Osmia caerulescens",41.3669579616,2.1535623545,NA,2020,2,29,"noeliria","noeliria",NA,NA
"53341","Osmia cornuta",42.2532674482,2.9119556397,NA,2020,2,26,"bixaurin","bixaurin",NA,NA
"53371","Osmia cornuta",43.7702789307,3.86277771,NA,2020,2,23,"cigalolo3451","cigalolo3451",NA,NA
"53391","Osmia cornuta",41.8584670833,2.6709222778,NA,2020,2,22,"alfonsdg","alfonsdg",NA,NA
"53401","Osmia cornuta",43.4526699904,3.8166428383,NA,2020,2,15,"anasacuta","anasacuta",NA,NA
"53421","Osmia cornuta",40.3219427438,-4.1980490461,NA,2020,2,15,"jdjz","jdjz",NA,NA
"53431","Osmia cornuta",43.6437743288,3.8108098829,NA,2010,3,14,"yvesbas","yvesbas",NA,NA
"53441","Anthidium florentinum",41.3886285177,2.1895280196,NA,2020,2,9,"noeliria","noeliria",NA,NA
"53541","Anthidium florentinum",41.5436650482,0.7710699391,NA,2017,6,17,"noeliria","noeliria",NA,NA
"53551","Osmia bicornis",37.4022786731,-5.9443427112,NA,2019,4,15,"marista","marista",NA,NA
"53581","Rhodanthidium sticticum",36.0887960249,-5.7745904848,NA,2019,12,7,"annienorthfield","annienorthfield",NA,NA
"53631","Anthidium manicatum",40.46541,-3.6874616667,NA,2018,9,4,"angel_fernandez_cancio","angel_fernandez_cancio",NA,NA
"53651","Anthidium manicatum",40.59963192,-8.5433789228,NA,2019,10,7,"hugogaspar","hugogaspar",NA,NA
"53731","Anthidium manicatum",41.2902136245,-8.6523039138,NA,2019,5,22,"hugogaspar","hugogaspar",NA,NA
"53951","Osmia cornuta",41.5,2.11,NA,2019,11,6,"danteal56","danteal56",NA,NA
"53981","Anthidium florentinum",39.7666661105,-8.7220988135,NA,2019,8,27,"zeferreira","zeferreira",NA,NA
"54061","Anthidium manicatum",36.9930654413,-3.0846480523,NA,2019,10,3,"jbvalor","jbvalor",NA,NA
"54071","Anthidium manicatum",40.6805119657,-7.9731470375,NA,2019,10,2,"rmribeiro","rmribeiro",NA,NA
"54101","Anthidium florentinum",36.994252976,-3.0858582721,NA,2019,9,29,"jbvalor","jbvalor",NA,NA
"54121","Megachile albisecta",41.6353408144,2.697905302,NA,2019,8,6,"ant-toniscla","ant-toniscla",NA,NA
"54131","Megachile albisecta",41.6354736225,2.6986425743,NA,2019,8,5,"ant-toniscla","ant-toniscla",NA,NA
"54151","Megachile albisecta",41.6363478936,2.6981926337,NA,2019,8,3,"ant-toniscla","ant-toniscla",NA,NA
"54161","Megachile albisecta",41.6354773812,2.698594965,NA,2019,8,2,"ant-toniscla","ant-toniscla",NA,NA
"54181","Anthidium florentinum",40.6694273433,0.7874409205,NA,2019,9,24,"puigneulos","puigneulos",NA,NA
"54191","Anthidium florentinum",41.3620082661,2.157895443,NA,2019,9,15,"puigneulos","puigneulos",NA,NA
"54211","Rhodanthidium sticticum",37.0105972222,-8.9304361111,NA,2019,4,11,"joaotiagotavares","joaotiagotavares",NA,NA
"54221","Rhodanthidium septemdentatum",37.0238916667,-8.0086916667,NA,2019,4,12,"joaotiagotavares","joaotiagotavares",NA,NA
"54241","Anthidium florentinum",38.5822029125,-9.0839028391,NA,2019,9,7,"ldacosta","ldacosta",NA,NA
"54311","Anthidium florentinum",42.0312665611,3.0567682927,NA,2019,8,31,"mammal","mammal",NA,NA
"54331","Megachile melanopyga",38.6463921736,-9.1867279448,NA,2019,8,30,"llourenco92","llourenco92",NA,NA
"54341","Megachile melanopyga",38.6463921736,-9.1867279448,NA,2019,8,30,"llourenco92","llourenco92",NA,NA
"54371","Anthidium florentinum",40.6756767544,-4.0832981095,NA,2019,8,28,"flix6","flix6",NA,NA
"54421","Anthidium florentinum",38.648437516,-9.0598817538,NA,2019,8,26,"llourenco92","llourenco92",NA,NA
"54471","Anthidium florentinum",38.616933729,-9.0450974243,NA,2019,7,16,"hecosta","hecosta",NA,NA
"54571","Anthidium florentinum",38.683753533,-9.1600471972,NA,2019,8,17,"llourenco92","llourenco92",NA,NA
"54581","Anthidium florentinum",38.6838435643,-9.1598701714,NA,2019,8,17,"llourenco92","llourenco92",NA,NA
"54591","Anthidium florentinum",38.683858744,-9.159852737,NA,2019,8,17,"llourenco92","llourenco92",NA,NA
"54601","Anthidium florentinum",41.3220787048,2.0933008194,NA,2019,8,16,"noeliria","noeliria",NA,NA
"54631","Anthidium florentinum",40.98097435,-4.07042607,NA,2019,8,15,"gjmm","gjmm",NA,NA
"54671","Anthidium manicatum",40.0273333333,-0.1565216667,NA,2019,8,15,"robertomateosroldn","robertomateosroldn",NA,NA
"54721","Anthidium florentinum",40.2803994143,-4.3108922616,NA,2019,8,13,"jdjz","jdjz",NA,NA
"54731","Anthidium florentinum",38.9091626,-0.2291565,NA,2019,8,11,"supergan","supergan",NA,NA
"54761","Pseudoanthidium scapulare",43.714259,4.416414,NA,2019,7,29,"henkwallays2","henkwallays2",NA,NA
"54781","Anthidium florentinum",43.3323275,2.0378479,NA,2019,8,10,"fabian125","fabian125",NA,NA
"54791","Anthidium florentinum",39.476813964,-0.3868261725,NA,2019,8,9,"flamantrose","flamantrose",NA,NA
"54831","Anthidium florentinum",38.6266949961,-7.5694530085,NA,2019,8,9,"rui_saraiva3","rui_saraiva3",NA,NA
"54861","Anthidium florentinum",38.6643415824,-9.1692269138,NA,2019,8,7,"llourenco92","llourenco92",NA,NA
"54871","Anthidium loti",38.6643332051,-9.1691947273,NA,2019,8,7,"llourenco92","llourenco92",NA,NA
"54881","Megachile versicolor",38.6648525948,-9.1693556598,NA,2019,8,7,"llourenco92","llourenco92",NA,NA
"54931","Megachile albisecta",38.1520111667,-0.7363633333,NA,2019,8,3,"lazza","lazza",NA,NA
"54951","Anthidium florentinum",43.3528903786,2.8042306405,NA,2019,7,20,"raedwulf68","raedwulf68",NA,NA
"54961","Osmia caerulescens",43.7144660999,4.4159186042,NA,2019,7,30,"henkwallays2","henkwallays2",NA,NA
"54981","Megachile sculpturalis",43.6259731503,3.8631630137,NA,2019,7,26,"olivier_argagnon","olivier_argagnon",NA,NA
"54991","Osmia caerulescens",43.1210111037,-7.0699325336,NA,2011,5,5,"janofonsagrada","janofonsagrada",NA,NA
"55021","Anthidium florentinum",39.9413871765,-8.1888885498,NA,2019,7,31,"anasacuta","anasacuta",NA,NA
"55031","Anthidium florentinum",39.6801121,-0.2784001,NA,2019,7,31,"juanvi","juanvi",NA,NA
"55041","Anthidium florentinum",42.2420590462,3.0275885541,NA,2019,7,30,"marquimedes","marquimedes",NA,NA
"55051","Anthidium florentinum",39.47798,-0.3858416667,NA,2019,7,30,"liquidanbar","liquidanbar",NA,NA
"55061","Anthidium florentinum",39.4780416667,-0.386145,NA,2019,7,30,"liquidanbar","liquidanbar",NA,NA
"55081","Anthidium florentinum",38.6482255578,-9.0591037661,NA,2019,7,29,"llourenco92","llourenco92",NA,NA
"55101","Anthidium florentinum",43.62811,3.86323,NA,2019,7,23,"marianne_annon","marianne_annon",NA,NA
"55131","Osmia cornuta",41.3670188264,2.1535759761,NA,2019,3,7,"noeliria","noeliria",NA,NA
"55161","Osmia cornuta",41.3611228326,2.1587109071,NA,2019,3,7,"noeliria","noeliria",NA,NA
"55181","Megachile sculpturalis",43.6197413578,3.4135428179,NA,2019,7,28,"jdelorme","jdelorme",NA,NA
"55191","Anthidium florentinum",37.7607827029,-0.8351600915,NA,2019,7,26,"mariajopealver","mariajopealver",NA,NA
"55201","Anthidium florentinum",38.6646332935,-9.1679928455,NA,2019,7,26,"marioestevens","marioestevens",NA,NA
"55211","Trachusa interrupta",43.3147805055,3.4994793807,NA,2019,7,15,"muge57","muge57",NA,NA
