"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..GPS;.~10km)","Year","month","day","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","Notes.and.queries.(2)"
"Andrena","ranunculi",NA,"Spain","Asturias","Collao",43.388955,-5.583157,"0,1 km",2016,4,18,NA,"O.Aguado",0,1,0,0,NA,NA,"PRE-872","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Andrena","ranunculi",NA,"Spain","Asturias","Collao",43.388955,-5.583157,"0,1 km",2016,4,18,NA,"O.Aguado",0,1,0,0,NA,NA,"PRE-873","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Andrena","ranunculi",NA,"Spain","Asturias","Caldones",43.492067,-5.631048,"0,1 km",2016,4,11,NA,"O.Aguado",0,1,0,0,NA,NA,"PRE-911","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Andrena","ranunculi",NA,"Spain","Asturias","Caldones",43.492067,-5.631048,"0,1 km",2016,4,11,NA,"O.Aguado",0,1,0,0,NA,NA,"PRE-913","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Andrena","ranunculi",NA,"Spain","Asturias","Caldones",43.492067,-5.631048,"0,1 km",2016,4,18,NA,"O.Aguado",1,0,0,0,NA,NA,"PRE-922","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Andrena","ranunculi",NA,"Spain","Asturias","Caldones",43.492067,-5.631048,"0,1 km",2016,4,18,NA,"O.Aguado",1,0,0,0,NA,NA,"PRE-923","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Andrena","ranunculi",NA,"Spain","Asturias","Caldones",43.492067,-5.631048,"0,1 km",2016,4,25,NA,"O.Aguado",1,0,0,0,NA,NA,"PRE-931","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Andrena","ranunculi",NA,"Spain","Asturias","Caldones",43.492067,-5.631048,"0,1 km",2016,4,25,NA,"O.Aguado",1,0,0,0,NA,NA,"PRE-932","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Andrena","ranunculi",NA,"Spain","Asturias","Santurio",43.506336,-5.626319,"0,1 km",2016,4,25,NA,"O.Aguado",1,0,0,0,NA,NA,"PRE-953","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Andrena","ranunculi",NA,"Spain","Asturias","Santurio",43.506336,-5.626319,"0,1 km",2016,4,25,NA,"O.Aguado",1,0,0,0,NA,NA,"PRE-954","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Andrena","schencki",NA,"Spain","Asturias","Noreña",43.402281,-5.716353,"0,1 km",2016,6,21,NA,"O.Aguado",1,0,0,0,NA,"Fuera Muestreo","POST-50","M. Miñarro & A. Núñez",NA,NA,NA
"Andrena","schencki",NA,"Spain","Asturias","Sorribes",43.479962,-5.445828,"0,1 km",2016,4,18,NA,"O.Aguado",1,0,0,0,NA,"Bellis perennis","PRE-399","M. Miñarro & A. Núñez",NA,NA,NA
"Andrena","semilaevis",NA,"Spain","Asturias","Tiñana",43.3637,-5.763696,"0,1 km",2016,4,11,NA,NA,1,0,0,0,NA,NA,"PRE-1230","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","semilaevis",NA,"Spain","Asturias","Santurio",43.506336,-5.626319,"0,1 km",2016,4,18,NA,NA,1,0,0,0,NA,"Taraxacum officinale","PRE-341","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","similis",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2015,5,7,NA,NA,1,0,0,0,NA,"Malus domestica","15-299","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","similis",NA,"Spain","Asturias","Quintana",43.454017,-5.628486,"0,1 km",2016,6,20,NA,NA,1,0,0,0,NA,"Lathyrus pratensis","POST-61","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","Pañeda Nueva",43.425936,-5.71511,"0,1 km",2015,5,8,NA,NA,1,0,0,0,NA,"Stellaria media","15-061","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","La Camocha",43.490044,-5.668344,"0,1 km",2016,6,2,NA,NA,1,0,0,0,NA,"Bellis perennis","16-100","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","Ceyanes",43.452423,-5.386444,"0,1 km",2016,6,7,NA,NA,1,0,0,0,NA,NA,"16-1037","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","Collao",43.388955,-5.583157,"0,1 km",2016,5,22,NA,NA,1,0,0,0,NA,NA,"16-1295","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","San Juan del Obispo",43.367398,-5.737518,"0,1 km",2016,5,26,NA,NA,1,0,0,0,NA,"Malus domestica","16-226","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","Fozana",43.371551,-5.752601,"0,1 km",2016,5,20,NA,NA,1,0,0,0,NA,"Malus domestica","16-260","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","Fozana",43.371551,-5.752601,"0,1 km",2016,5,20,NA,NA,1,0,0,0,NA,"Malus domestica","16-269","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","Venta de la salve",43.379986,-5.6491,"0,1 km",2016,5,27,NA,NA,1,0,0,0,NA,NA,"16-672","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","Venta de la salve",43.379986,-5.6491,"0,1 km",2015,5,6,NA,NA,1,0,0,0,NA,NA,"C-514","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","Venta de la salve",43.379986,-5.6491,"0,1 km",2015,5,6,NA,NA,1,0,0,0,NA,NA,"C-516","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","San Juan del Obispo",43.367398,-5.737518,"0,1 km",2015,5,6,NA,NA,1,0,0,0,NA,NA,"C-615","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,5,20,NA,NA,1,0,0,0,NA,NA,"G-100","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,4,13,NA,NA,1,0,0,0,NA,NA,"G-45","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,5,20,NA,NA,1,0,0,0,NA,"Stellaria graminea","G-84","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","Las Vías",43.500869,-6.086791,"0,1 km",2015,6,7,NA,NA,0,1,0,0,NA,"Bellis perennis","K-153","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","Grases",43.4524,-5.500788,"0,1 km",2015,6,3,NA,NA,1,0,0,0,NA,"Oenanthe crocata","K-376B","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","Fozana",43.371551,-5.752601,"0,1 km",2016,4,11,NA,NA,1,0,0,0,NA,"Taraxacum officinale","PRE-111","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","simontornyella",NA,"Spain","Asturias","Caldones",43.492067,-5.631048,"0,1 km",2016,4,11,NA,NA,1,0,0,0,NA,NA,"PRE-914","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","Ceyanes",43.452423,-5.386444,"0,1 km",2016,6,7,NA,NA,0,1,0,0,NA,NA,"16-1031","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","El Rebollar",43.404533,-5.524047,"0,1 km",2016,5,26,NA,NA,1,0,0,0,NA,"Ranunculus bulbosus","16-605","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","Venta de la salve",43.379986,-5.6491,"0,1 km",2016,5,27,NA,NA,1,0,0,0,NA,NA,"16-699","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","Quintana",43.454017,-5.628486,"0,1 km",2015,5,5,NA,NA,1,0,0,0,NA,NA,"C-423","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","Santurio",43.506336,-5.626319,"0,1 km",2015,5,10,NA,NA,1,0,0,0,NA,NA,"C-468","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,5,20,NA,NA,1,0,0,0,NA,"Bellis perennis","G-82","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,5,20,NA,NA,1,0,0,0,NA,"Bellis perennis","G-83","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","Fozana",43.371551,-5.752601,"0,1 km",2016,4,18,NA,NA,1,0,0,0,NA,NA,"PRE-1208","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","Tornón",43.503374,-5.40733,"0,1 km",2016,4,12,NA,NA,1,0,0,0,NA,NA,"PRE-633","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","Sorribes",43.479962,-5.445828,"0,1 km",2016,4,18,NA,NA,1,0,0,0,NA,NA,"PRE-667","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","Ceyanes",43.452423,-5.386444,"0,1 km",2016,4,25,NA,NA,1,0,0,0,NA,NA,"PRE-772","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","Cayao",43.454412,-5.410579,"0,1 km",2016,4,18,NA,NA,1,0,0,0,NA,NA,"PRE-800","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","Verdera",43.403172,-5.500578,"0,1 km",2016,4,25,NA,NA,0,1,0,0,NA,NA,"PRE-851","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","Santurio",43.506336,-5.626319,"0,1 km",2016,4,11,NA,NA,1,0,0,0,NA,"Taraxacum officinale","PRE-89","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","subopaca",NA,"Spain","Asturias","Caldones",43.492067,-5.631048,"0,1 km",2016,4,11,NA,NA,1,0,0,0,NA,NA,"PRE-912","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","tibialis",NA,"Spain","Asturias","Tiñana",43.3637,-5.763696,"0,1 km",2016,6,2,NA,NA,0,1,0,0,NA,NA,"16-1671","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Andrena","trimmerana",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,4,13,NA,"O.Aguado",1,0,0,0,NA,"Geranium dissectum","G-11","M. Miñarro & A. Núñez",NA,NA,NA
"Andrena","trimmerana",NA,"Spain","Asturias","La Mata",43.375878,-6.068432,"0,1 km",2016,4,13,NA,"O.Aguado",1,0,0,0,NA,NA,"G-51","M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover",NA,NA
"Andrena","trimmerana",NA,"Spain","Asturias","Camoca",43.451808,-5.482956,"0,1 km",2016,4,18,NA,"O.Aguado",1,0,0,0,NA,"Taraxacum officinale","PRE-229","M. Miñarro & A. Núñez",NA,NA,NA
"Andrena","wilkella",NA,"Spain","Asturias","Fozana",43.371551,-5.752601,"0,1 km",2016,4,18,NA,"O.Aguado",1,0,0,0,NA,"Taraxacum officinale","PRE-273","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","aestivalis",NA,"Spain","Asturias","Villanueva de Santo Adriano",43.274317,-6.001323,"0,1 km",2014,4,13,"M.Miñarro",NA,0,1,0,0,NA,NA,"14-123","M. Miñarro & A. Núñez",NA,NA,"Identified by A.Núñez, O. Aguado and/or J. Ortiz"
"Anthophora","plumipes",NA,"Spain","Asturias","Salave",43.558791,-6.889261,"0,1 km",2019,4,27,"A.Nuñez","A.Núñez",1,0,0,0,NA,"Vaccinium corymbosum","A19-10","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Prunales",43.364034,-5.211674,"0,1 km",2019,4,25,"A.Nuñez","A.Núñez",1,0,0,0,NA,"Vaccinium ashei","A19-18","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","La Paraxa",43.474996,-5.488172,"0,1 km",2019,4,25,NA,"A.Núñez",1,0,0,0,NA,"Vaccinium ashei","A19-25","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Salave",43.558791,-6.889261,"0,1 km",2019,4,18,"A.Nuñez","A.Núñez",1,0,0,0,NA,"Vaccinium ashei","A19-39","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Santa Marina",43.354283,-5.733536,"0,1 km",2019,4,16,NA,"A.Núñez",1,0,0,0,NA,"Vaccinium ashei","A19-41","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Santa Marina",43.354283,-5.733536,"0,1 km",2019,4,16,"M.Miñarro","A.Núñez",1,0,0,0,NA,"Vaccinium corymbosum","A19-45","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Santa Marina",43.354283,-5.733536,"0,1 km",2019,4,16,"M.Miñarro","A.Núñez",1,0,0,0,NA,"Vaccinium ashei","A19-47","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Salave",43.558791,-6.889261,"0,1 km",2019,4,18,NA,"A.Núñez",0,1,0,0,NA,"Vaccinium ashei","A19-56","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Salave",43.558791,-6.889261,"0,1 km",2019,4,18,NA,"A.Núñez",1,0,0,0,NA,"Vaccinium ashei","A19-60","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Sevares",43.354587,-5.265892,"0,1 km",2019,4,12,"A.Nuñez","A.Núñez",1,0,0,0,NA,"Vaccinium ashei","A19-65","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Salave",43.558791,-6.889261,"0,1 km",2019,4,27,"A.Nuñez","A.Núñez",1,0,0,0,NA,"Vaccinium ashei","A19-9","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Villaviciosa",43.474481,-5.443605,"0,1 km",2014,3,20,"M.Miñarro","O.Aguado",1,0,0,0,NA,"Brassica oleracea","14-119","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Villaviciosa",43.474481,-5.443605,"0,1 km",2013,4,4,"M.Miñarro","O.Aguado",1,0,0,0,NA,"Brassica oleracea","14-23","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Villaviciosa",43.474481,-5.443605,"0,1 km",2014,3,28,"M.Miñarro","O.Aguado",0,1,0,0,NA,"Brassica oleracea","14-65","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Villaviciosa",43.474481,-5.443605,"0,1 km",2014,3,28,"M.Miñarro","O.Aguado",0,1,0,0,NA,"Brassica oleracea","14-66","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","La Ría",43.516418,-5.379757,"0,1 km",2015,5,12,NA,"O.Aguado",1,0,0,0,NA,"Lamium maculatum","15-465","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","La Rasa",43.514807,-5.347964,"0,1 km",2016,4,14,NA,"O.Aguado",0,1,0,0,NA,"Vaccinium ashei","16-1690","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","plumipes",NA,"Spain","Asturias","Cornellana",43.405241,-6.151523,"0,1 km",2016,6,11,NA,"O.Aguado",0,1,0,0,NA,"Pentaglottis sempervirens","K16-59","M. Miñarro & A. Núñez",NA,NA,NA
"Anthophora","romandii",NA,"Spain","Asturias","Tiñana",43.3637,-5.763696,"0,1 km",2016,4,18,"A.Nuñez","A.Núñez",0,1,0,0,NA,"Lamium maculatum","PRE-323","M. Miñarro & A. Núñez",NA,NA,NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,5,23,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,6,13,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,6,13,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","La Lloraza",43.528812,-5.44904,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","La Lloraza",43.528812,-5.44904,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","La Lloraza",43.528812,-5.44904,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2016,8,2,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2017,5,31,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2017,7,11,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2017,7,11,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2017,7,11,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2017,7,11,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2017,7,11,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2017,7,11,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2017,7,11,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2017,8,14,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2017,8,14,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
"Apis","mellifera",NA,"Spain","Asturias","Priesca",43.485051,-5.360553,"0,1 km",2017,8,14,"A.Nuñez","A.Núñez",0,0,1,0,NA,NA,NA,"M. Miñarro & A. Núñez","Caught by netting in apple orchard groundcover","Released after ID in the field, so no code",NA
