Published by;Author;Reference.doi;Local_id;Family;Genus;Species;Subspecies;Sex;Individuals;collector;taxonomist;m_plant_genus;m_plant_species;Other plants;Day;Month;Year;Start.date;End.date;Altitude (m);UTM;Latitude;Longitude;Coordinate.precision;Location;Province;Country;Notes;editor
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Gonepteryx;Gonepteryx cleopatra;;;;J. Herrera;Herrera, C. M., Amat, C. M.;Cistus;Cistus libanotis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Pieris;Pieris brassicae;;;;J. Herrera;Herrera, C. M., Amat, C. M.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Pieris;Pieris rapae;;;;J. Herrera;Herrera, C. M., Amat, C. M.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Pieris;Pieris rapae;;;;J. Herrera;Herrera, C. M., Amat, C. M.;Rubus;Rubus ulmifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Pontia;Pontia daplidice;;;;J. Herrera;Herrera, C. M., Amat, C. M.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Pyronia;Pyronia cecilia;;;;J. Herrera;Herrera, C. M., Amat, C. M.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Macroglossum;Macroglossum stellatarum;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Macroglossum;Macroglossum stellatarum;;;;J. Herrera;Vives, A., Yela, J. L.;Lonicera;Lonicera periclymenum;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Eilema;Eilema complana;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Rhodometra;Rhodometra sacraria;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Hoplodrina;Hoplodrina ambigua;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Agrotis;Agrotis puta;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Mythimna;Mythimna vitellina;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Metachrostis;Metachrostis dardouinii;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Metachrostis;Metachrostis velox;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Heliothis;Heliothis armigera;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Heliothis;Heliothis nubigera;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Heliothis;Heliothis peltigera;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Cerocala;Cerocala scapulosa;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Discestra;Discestra sodae;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Pechipogo;Pechipogo plumigeralis;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Autographa;Autographa gamma;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Spodoptera;Spodoptera exigua;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Acrobasis;Acrobasis porphyrella;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Pempeliella;Pempeliella plumbella;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Psorosa;Psorosa brephiella;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Psorosa;Psorosa genistella;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Evergestis;Evergestis politalis;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Mecyna;Mecyna sp.;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Palpita;Palpita unionalis;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Udaea;Udaea martialis;;;;J. Herrera;Vives, A., Yela, J. L.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus absolutus;;M;2;Arias;Dathe, H. H., Kuhlmann, M.;;;;NA;NA;NA;NA;NA;;;40.5205538;-3.7780738;;El Pardo;Madrid;Spain;MNCN;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus absolutus;;M;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;22;6;1979;NA;NA;;30TVL4312;NA;NA;;Embalse del Vellón (Guadalix);Madrid;Spain;Como P. variegata. Sobre compuesta.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus absolutus;;F;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;22;6;1979;NA;NA;;30TVL4312;NA;NA;;Embalse del Vellón (Guadalix);Madrid;Spain;Como P. variegata. Sobre compuesta.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus absolutus;;F;1;Mercet;Dathe, H. H., Kuhlmann, M.;;;;NA;NA;NA;NA;NA;;;40.58901485;-4.148669534;;Escorial;Madrid;Spain;MNCN;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus absolutus;;M;1;Mercet;Dathe, H. H., Kuhlmann, M.;;;;26;6;2004;NA;NA;;;40.58901485;-4.148669534;;Escorial;Madrid;Spain;MNCN;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus absolutus;;F;1;C. Rey;Dathe, H. H., Kuhlmann, M.;;;;21;6;1981;NA;NA;;;40.58901485;-4.148669534;;Escorial (Urb. Los Arroyos);Madrid;Spain;MNCN;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus absolutus;;M;1;F. Schmid;Dathe, H. H., Kuhlmann, M.;;;;12;7;1950;NA;NA;;;40.7267632;-3.864981;;Manzanares (el) Real;Madrid;Spain;DATHE;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus absolutus;;M;2;K. M. Guichard;Dathe, H. H., Kuhlmann, M.;;;;27;7;1980;NA;NA;;;40.3116948;-3.9428276;;Río Guadarrama, N de Madrid;Madrid;Spain;DATHE;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus absolutus;;M;1;C. Rey;Dathe, H. H., Kuhlmann, M.;;;;26;6;1983;NA;NA;;;40.7534432;-3.7866573;;Soto del Real;Madrid;Spain;MNCN;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus confusus;;M;1;Nieves & Rey;Dathe, H. H., Kuhlmann, M.;;;;9;8;1988;NA;NA;;;41.51450325;0.2694428345;;El Ventorillo;Madrid;Spain;;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus confusus;;F;1;Nieves & Rey;Dathe, H. H., Kuhlmann, M.;;;;6;7;1989;NA;NA;;;41.51450325;0.2694428345;;El Ventorillo;Madrid;Spain;;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus confusus;;M;1;Nieves & Rey;Dathe, H. H., Kuhlmann, M.;;;;11;8;1989;NA;NA;;;41.51450325;0.2694428345;;El Ventorillo;Madrid;Spain;;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus convergens;;M;5;A. W. Ebmer;Dathe, H. H., Kuhlmann, M.;;;;28;7;1978;NA;NA;;;42.1317074;-3.4733835;;S.G., Monte Peñalara;Madrid-Segovia;Spain;Altitud: 1.900-2.200. Serie típica.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus convergens;;F;2;A. W. Ebmer;Dathe, H. H., Kuhlmann, M.;;;;28;7;1978;NA;NA;;;42.1317074;-3.4733835;;S.G., Monte Peñalara;Madrid-Segovia;Spain;Altitud: 1.900-2.200. Serie típica.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus convergens;;F;1;A. W. Ebmer;Dathe, H. H., Kuhlmann, M.;;;;11;8;1982;NA;NA;;;42.1317074;-3.4733835;;S.G., Monte Peñalara;Madrid-Segovia;Spain;Altitud: 2.000-2.100 m. Serie típica.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;M;1;Nieves & Rey;Dathe, H. H., Kuhlmann, M.;;;;11;8;1989;NA;NA;;;41.51450325;0.2694428345;;El Ventorillo;Madrid;Spain;;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;M;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;14;8;1978;NA;NA;;;40.93668885;-3.801896639;;Embalse de la Pinilla;Madrid;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;F;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;1;8;1979;NA;NA;;;40.93668885;-3.801896639;;Embalse de la Pinilla;Madrid;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;M;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;15;9;1978;NA;NA;;;40.93668885;-3.801896639;;Embalse de la Pinilla;Madrid;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;M;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;26;7;1978;NA;NA;;;NA;NA;;Embalse del Vellón (Arroyo de Valdemoro);Madrid;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;M;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;12;9;1978;NA;NA;;;NA;NA;;Embalse del Vellón (Sierra Lagos);Madrid;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;F;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;12;9;1978;NA;NA;;;NA;NA;;Embalse del Vellón (Sierra Lagos);Madrid;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;M;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;29;6;1979;NA;NA;;;NA;NA;;Embalse del Vellón (Sierra Lagos);Madrid;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;M;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;30;7;1979;NA;NA;;;40.4066413;-5.6989123;;La Hoya;Madrid;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;F;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;29;8;1979;NA;NA;;;37.4114189;-3.954839;;La Pedriza;Madrid;Spain;Como P. variegata. Sobre compuesta.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;F;2;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;3;9;1977;NA;NA;;;40.619086;-4.276592;;Las Herreras;Madrid;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;F;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;23;8;1978;NA;NA;;;40.619086;-4.276592;;Las Herreras;Madrid;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;F;3;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;21;8;1978;NA;NA;;30TUK9190;40.619086;-4.276592;;Las Herreras;Madrid;Spain;"Como P. variegata. En la etiqueta ""Ávila"".";Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;M;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;14;8;1978;NA;NA;;;40.9511238;-3.7921186;;Puerto de Lozoya;Madrid;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;F;2;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;10;8;1979;NA;NA;;;40.593081;-4.149748;;San Lorenzo del Escorial;Madrid;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;M;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;30;7;1979;NA;NA;;;40.5958248;-4.2579208;;Santa María de la Alameda;Madrid;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;F;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;22;8;1979;NA;NA;;;41.117941;-3.7236088;;Arcones;Segovia;Spain;Como P. variegata.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;M;6;H. Hohmann;Dathe, H. H., Kuhlmann, M.;;;;29;7;1970;NA;NA;;;NA;NA;;Cerezo de Abajo, 90 km al N de Madrid;Segovia;Spain;DATHE;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;F;1;H. Hohmann;Dathe, H. H., Kuhlmann, M.;;;;29;7;1970;NA;NA;;;NA;NA;;Cerezo de Abajo, 90 km al N de Madrid;Segovia;Spain;DATHE;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;F;1;Peris Torres;Dathe, H. H., Kuhlmann, M.;;;;NA;NA;NA;NA;NA;;;40.2393229;-5.9946107;;La Granja;Segovia;Spain;UCM;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;F;1;Peris Torres;Dathe, H. H., Kuhlmann, M.;;;;1;9;1940;NA;NA;;;43.2911916;-5.6373181;;Revenga;Segovia;Spain;UCM;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;M;1;F. Schmid;Dathe, H. H., Kuhlmann, M.;;;;10;7;1950;NA;NA;;;40.714156;-4.190005;;San Rafael;Segovia;Spain;DATHE;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus coriaceus;;F;1;F. Schmid;Dathe, H. H., Kuhlmann, M.;;;;10;7;1950;NA;NA;;;40.714156;-4.190005;;San Rafael;Segovia;Spain;DATHE;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus garrulus;;M;1;J. de Beaumont;Dathe, H. H., Kuhlmann, M.;;;;15;5;1952;NA;NA;;;40.58901485;-4.148669534;;Escorial;Madrid;Spain;DATHE;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus gibbus;;F;2;A. W. Ebmer;Dathe, H. H., Kuhlmann, M.;;;;10;8;1988;NA;NA;;;NA;NA;;S.G., Puerto de los Cotos;Madrid;Spain;DATHE;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus gibbus;;M;1;Asensio & Parker;Dathe, H. H., Kuhlmann, M.;;;;NA;NA;NA;NA;NA;;;NA;NA;;S. Miguel de Bernúy, 14 km al N de Cantalejo;Segovia;Spain;Criados.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus gibbus;;F;1;Asensio & Parker;Dathe, H. H., Kuhlmann, M.;;;;NA;NA;NA;NA;NA;;;NA;NA;;S. Miguel de Bernúy, 14 km al N de Cantalejo;Segovia;Spain;Criados.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus gibbus;;M;1;Asensio & Parker;Dathe, H. H., Kuhlmann, M.;;;;NA;NA;NA;NA;NA;;;NA;NA;;Villar de Sobrepeña, 9 km al E de Cantalejo;Segovia;Spain;Criado. DATHE.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus pictus;;F;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;30;7;1979;NA;NA;;30TUL9801;NA;NA;;Pinares Llanos (Peguerinos);Ávila;Spain;Como P.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus pictus;;M;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;Senecio;;Halimium;31;8;1979;NA;NA;;30TUL9801;NA;NA;;Pinares Llanos (Peguerinos);Ávila;Spain;Como P. stigmorhina. Sobre Senecio y Halimium.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus pictus;;M;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;Mentha;;;1;8;1979;NA;NA;;30TVL4321;40.8586659;-3.7101535;;Bustarviejo;Madrid;Spain;Como P. stigmorhina. Sobre Mentha.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus pictus;;F;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;14;8;1978;NA;NA;;30TVL2924;40.81025;-3.761371;;Cerro Pelado (Miraflores de la Sierra);Madrid;Spain;Como P. gibba.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus pictus;;F;1;C. Pérez-Íñigo;Dathe, H. H., Kuhlmann, M.;;;;3;9;1977;NA;NA;;30TVL0004;NA;NA;;Collado del Hornillo (Guadarrama);Madrid;Spain;Como P. gibba.;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus pictus;;F;2;Junco;Dathe, H. H., Kuhlmann, M.;;;;13;6;1943;NA;NA;;;40.5205538;-3.7780738;;El Pardo;Madrid;Spain;MNCN;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus pictus;;M;1;Nieves & Rey;Dathe, H. H., Kuhlmann, M.;;;;9;8;1988;NA;NA;;;41.51450325;0.2694428345;;El Ventorillo;Madrid;Spain;;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus pictus;;M;1;Nieves & Rey;Dathe, H. H., Kuhlmann, M.;;;;30;6;1989;NA;NA;;;41.51450325;0.2694428345;;El Ventorillo;Madrid;Spain;;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus pictus;;M;1;Nieves & Rey;Dathe, H. H., Kuhlmann, M.;;;;4;8;1989;NA;NA;;;41.51450325;0.2694428345;;El Ventorillo;Madrid;Spain;;Blake
Graellsia (2005), 61(1), 83-107;Ortiz-Sanchez, F. J., Ornosa, C.;;;Colletidae;Hylaeus;Hylaeus pictus;;F;1;Nieves & Rey;Dathe, H. H., Kuhlmann, M.;;;;25;8;1989;NA;NA;;;41.51450325;0.2694428345;;El Ventorillo;Madrid;Spain;;Blake
